id,date,manner_of_death,armed,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera,Year
4843,2019-12-09,shot,gun,47.0,M,Black,St. Helena Parish,LA,False,other,Not fleeing,False,2019
4845,2019-12-10,shot,baseball bat,42.0,M,Hispanic,Hesperia,CA,False,attack,Not fleeing,False,2019
4847,2019-12-10,shot,gun,23.0,M,Black,Beloit,WI,False,other,Car,False,2019
4848,2019-12-10,shot,gun,50.0,F,Black,Jersey City,NJ,False,attack,Not fleeing,False,2019
4849,2019-12-10,shot,gun,47.0,M,Black,Jersey City,NJ,False,attack,Not fleeing,False,2019
4850,2019-12-10,shot,gun,66.0,M,White,Semmes,AL,True,attack,Not fleeing,False,2019
4852,2019-12-11,shot,gun,68.0,M,White,Nelson Township,PA,True,attack,Not fleeing,False,2019
4853,2019-12-11,shot,unarmed,31.0,M,White,League City,TX,False,attack,Not fleeing,False,2019
4854,2019-12-12,shot,gun,24.0,M,Black,St. Louis,MO,False,other,Foot,False,2019
4855,2019-12-12,shot,knife,30.0,M,White,Washita County,OK,False,attack,Car,False,2019
4856,2019-12-12,shot,gun,34.0,M,Black,Anaheim,CA,False,other,Not fleeing,True,2019
4857,2019-12-12,shot,gun,23.0,M,White,Ozark,AL,True,attack,Not fleeing,False,2019
4858,2019-12-12,shot,toy weapon,43.0,M,White,Renton,WA,False,other,Not fleeing,False,2019
4859,2019-12-12,shot,knife,22.0,M,Black,Tampa,FL,False,attack,Not fleeing,False,2019
4861,2019-12-14,shot,gun and car,22.0,M,Black,Jacksonville,FL,False,attack,Car,True,2019
4862,2019-12-14,shot,gun,42.0,M,White,Tucson,AZ,False,attack,Not fleeing,False,2019
4863,2019-12-14,shot,gun,65.0,M,Black,Redford Township,MI,False,attack,Not fleeing,False,2019
4864,2019-12-14,shot,knife,18.0,M,Hispanic,Pasco,WA,False,attack,Not fleeing,False,2019
4865,2019-12-15,shot,gun,23.0,M,White,Milwaukee,WI,False,attack,Car,False,2019
4866,2019-12-15,shot,gun,52.0,M,Asian,Minneapolis,MN,False,attack,Not fleeing,True,2019
4867,2019-12-15,shot,gun,40.0,M,Other,Akron,OH,True,other,Foot,False,2019
4868,2019-12-15,shot,gun,27.0,M,Hispanic,Brownsville,TX,False,attack,Not fleeing,False,2019
4869,2019-12-16,shot,gun,34.0,M,Other,Kalihi,HI,False,attack,Foot,False,2019
4870,2019-12-16,shot,gun,25.0,M,Hispanic,Los Angeles,CA,False,attack,Foot,False,2019
4871,2019-12-16,shot,undetermined,28.0,M,Hispanic,San Bernardino,CA,False,undetermined,Car,False,2019
4873,2019-12-17,shot,gun,27.0,M,White,Fort Walton Beach,FL,False,attack,Car,False,2019
4874,2019-12-17,shot,gun,41.0,M,White,Great Falls,MT,False,attack,Foot,False,2019
4877,2019-12-18,shot,gun,29.0,M,White,Tulsa,OK,False,attack,Not fleeing,False,2019
4879,2019-12-19,shot,knife,29.0,M,White,Davis,CA,True,attack,Not fleeing,True,2019
4880,2019-12-19,shot,unknown weapon,47.0,M,White,Lakewood,CO,True,attack,Not fleeing,False,2019
4881,2019-12-19,shot,gun,28.0,M,Black,Lenoir,NC,False,attack,Foot,False,2019
4882,2019-12-19,shot,gun,38.0,M,White,Eustis,FL,False,attack,Foot,False,2019
4883,2019-12-19,shot and Tasered,gun,21.0,M,Black,Brentwood,NY,False,attack,Foot,False,2019
4884,2019-12-20,shot,gun,44.0,M,White,Randolph County,IN,False,attack,Not fleeing,False,2019
4885,2019-12-20,shot,gun,61.0,M,Black,Winston-Salem,NC,False,attack,Not fleeing,False,2019
4886,2019-12-20,shot and Tasered,Taser,25.0,M,Black,Tempe,AZ,False,attack,Not fleeing,False,2019
4887,2019-12-21,shot,gun,40.0,M,White,Emery County,UT,False,attack,Car,False,2019
4888,2019-12-21,shot,shovel,26.0,M,White,Carroll County,GA,False,attack,Foot,False,2019
4889,2019-12-21,shot,knife,57.0,M,White,Ithaca,NY,True,attack,Not fleeing,False,2019
4890,2019-12-21,shot,gun,57.0,M,White,Evansville,IN,True,other,Not fleeing,False,2019
4891,2019-12-22,shot,gun,24.0,M,Black,Wilkinsburg,PA,False,attack,Foot,False,2019
4892,2019-12-22,shot,gun,34.0,M,White,Redding,CA,False,attack,Not fleeing,False,2019
4893,2019-12-22,shot,unknown weapon,46.0,M,Black,Hattiesburg,MS,False,other,Other,False,2019
4894,2019-12-23,shot,gun and vehicle,38.0,M,Hispanic,Phoenix,AZ,False,attack,Car,False,2019
4895,2019-12-23,shot,gun,24.0,M,White,Bryant,AR,True,attack,Not fleeing,False,2019
4896,2019-12-23,shot,gun,34.0,M,Hispanic,San Antonio,TX,False,other,Car,False,2019
4897,2019-12-24,shot,gun,65.0,M,White,Deltona,FL,True,attack,Not fleeing,True,2019
4898,2019-12-24,shot,gun,60.0,M,Black,Oklahoma City,OK,False,attack,Car,False,2019
4899,2019-12-24,shot,gun,56.0,M,White,Springfield,MO,False,other,Not fleeing,False,2019
4900,2019-12-25,shot,toy weapon,59.0,F,White,Ocala,FL,True,attack,Not fleeing,False,2019
4901,2019-12-25,shot,vehicle,23.0,M,Black,Atlanta,GA,False,attack,Car,False,2019
4903,2019-12-26,shot,gun,35.0,M,Hispanic,Auburndale,FL,True,attack,Not fleeing,False,2019
4906,2019-12-27,shot,undetermined,42.0,M,White,South Ogden,UT,False,undetermined,Car,False,2019
4907,2019-12-27,shot and Tasered,Taser,43.0,M,White,Newport News,VA,False,attack,Not fleeing,False,2019
4908,2019-12-28,shot,gun,52.0,M,White,Houston,TX,False,other,Foot,False,2019
4909,2019-12-28,shot,unknown weapon,31.0,M,White,Elizabethton,TN,False,attack,Not fleeing,False,2019
4910,2019-12-28,shot,unknown weapon,27.0,M,Hispanic,Bakersfield,CA,False,attack,Not fleeing,False,2019
4911,2019-12-28,shot,knife,31.0,M,White,Lancaster,OH,True,attack,Not fleeing,True,2019
4912,2019-12-28,shot,knife,34.0,M,White,Clearlake Oaks,CA,False,attack,Foot,False,2019
4914,2019-12-29,shot,gun,29.0,M,White,Rapid City,SD,True,attack,Not fleeing,False,2019
4915,2019-12-29,shot,chain,34.0,M,White,Juneau,AK,False,other,Not fleeing,False,2019
4918,2019-12-30,shot,vehicle,51.0,F,White,Wichita,KS,False,attack,Car,False,2019
4919,2019-12-30,shot,vehicle,25.0,M,White,Fulton,MO,False,attack,Car,False,2019
4921,2019-12-31,shot,vehicle,37.0,M,Black,Chesterfield,MO,False,attack,Car,False,2019
4923,2019-12-31,shot,gun,23.0,M,Black,Federal Way,WA,False,attack,Not fleeing,False,2019
4924,2019-12-31,shot,gun,57.0,M,Black,Omaha,NE,False,attack,Not fleeing,True,2019
4925,2019-12-31,shot,gun,49.0,M,White,Cross Lanes,WV,False,attack,Foot,False,2019
4926,2020-01-01,shot,gun,24.0,M,White,Richmond County,VA,False,other,Not fleeing,False,2020
4927,2020-01-01,shot,gun,29.0,M,White,Central Point,OR,True,attack,Not fleeing,True,2020
4928,2020-01-01,shot,knife,20.0,M,Other,Denver,CO,False,attack,Not fleeing,True,2020
4929,2020-01-01,shot and Tasered,toy weapon,25.0,M,White,Grass Valley,CA,True,attack,Not fleeing,False,2020
4930,2020-01-02,shot,gun,26.0,M,White,Holt,MO,False,attack,Car,False,2020
4931,2020-01-02,shot,gun,69.0,M,White,Hillsboro,OR,True,attack,Not fleeing,False,2020
4932,2020-01-02,shot,vehicle,26.0,M,Black,North Las Vegas,NV,False,attack,Car,True,2020
4933,2020-01-02,shot,gun,41.0,M,White,Murrieta,CA,False,attack,Car,True,2020
4934,2020-01-02,shot,gun,31.0,M,Hispanic,Chicago,IL,False,attack,Foot,False,2020
4935,2020-01-02,shot and Tasered,knife,30.0,M,Hispanic,Ansonia,CT,False,attack,Not fleeing,True,2020
4936,2020-01-04,shot and Tasered,knife,25.0,M,Black,Chicago,IL,False,other,Not fleeing,False,2020
4937,2020-01-05,shot,gun,57.0,M,White,Elkmont,AL,False,attack,Not fleeing,False,2020
4938,2020-01-05,shot,gun,17.0,M,Black,Jacksonville,FL,False,attack,Car,False,2020
4939,2020-01-05,shot,knife,27.0,M,Black,Milford,DE,True,other,Not fleeing,False,2020
4940,2020-01-05,shot,gun,30.0,M,Hispanic,Lubbock,TX,False,attack,Foot,False,2020
4941,2020-01-05,shot,gun,18.0,M,Black,Sparks,NV,True,other,Car,False,2020
4942,2020-01-05,shot and Tasered,knife,50.0,M,White,Oklahoma City,OK,False,other,Not fleeing,False,2020
4943,2020-01-06,shot,gun,21.0,M,White,Asheboro,NC,False,attack,Car,False,2020
4944,2020-01-06,shot,gun,28.0,M,Hispanic,Phoenix,AZ,False,attack,Foot,False,2020
4945,2020-01-06,shot,gun,28.0,M,Hispanic,Albuquerque,NM,False,other,Not fleeing,False,2020
4946,2020-01-06,shot,gun,25.0,M,White,Aurora,CO,False,other,Car,True,2020
4949,2020-01-08,shot,gun,34.0,M,White,Bismarck,MO,False,attack,Not fleeing,False,2020
4951,2020-01-09,shot,gun,37.0,M,Black,New York,NY,False,attack,Foot,True,2020
4954,2020-01-09,shot,gun,47.0,M,Black,Philadelphia,PA,True,attack,Not fleeing,False,2020
4955,2020-01-09,shot and Tasered,hammer,34.0,M,White,Semmes,AL,True,attack,Not fleeing,False,2020
4956,2020-01-10,shot,vehicle,24.0,M,Hispanic,Muscoy,CA,False,attack,Car,False,2020
4957,2020-01-10,shot and Tasered,unarmed,25.0,M,Asian,Spokane,WA,False,other,Car,False,2020
4962,2020-01-12,shot,gun,47.0,M,White,Carthage,MO,False,attack,Car,False,2020
4963,2020-01-12,shot,gun,52.0,M,White,Lakewood,CO,False,other,Not fleeing,False,2020
4964,2020-01-13,shot,gun,29.0,M,Black,Gary,IN,False,attack,Not fleeing,False,2020
4965,2020-01-13,shot,vehicle,45.0,M,White,San Antonio,TX,False,attack,Not fleeing,False,2020
4966,2020-01-14,shot,knife,51.0,M,Hispanic,The Villages,FL,False,attack,Not fleeing,False,2020
4967,2020-01-15,shot,knife,55.0,M,Black,Cocoa,FL,False,attack,Not fleeing,True,2020
4968,2020-01-15,shot,gun,35.0,M,White,Missoula,MT,False,other,Not fleeing,False,2020
4969,2020-01-15,shot,gun,50.0,M,White,Fleetwood,NC,False,attack,Not fleeing,False,2020
4971,2020-01-15,shot and Tasered,chair,47.0,M,Black,Lawrenceville,GA,False,attack,Not fleeing,False,2020
4973,2020-01-16,shot,gun,66.0,M,White,Yerington,NV,False,other,Not fleeing,False,2020
4974,2020-01-16,shot and Tasered,knife,19.0,M,Black,West Haven,CT,False,other,Car,True,2020
4975,2020-01-17,shot,gun,19.0,M,Black,Powder Springs,GA,False,other,Car,False,2020
4976,2020-01-19,shot,knife,43.0,M,White,Sebring,FL,False,other,Not fleeing,False,2020
4977,2020-01-20,shot,gun,57.0,M,White,Waterbury,CT,False,attack,Not fleeing,False,2020
4978,2020-01-20,shot,gun,31.0,M,Hispanic,Fountain Valley,CA,False,other,Foot,False,2020
4979,2020-01-20,shot,machete,41.0,M,White,Sedona,AZ,True,other,Not fleeing,False,2020
4980,2020-01-20,shot,gun,39.0,M,White,Lafayette,IN,False,other,Not fleeing,False,2020
4982,2020-01-21,shot,gun,20.0,M,Black,Jacksonville,FL,False,other,Foot,False,2020
4983,2020-01-21,shot,gun,32.0,M,White,Fox Crossing,WI,False,other,Not fleeing,False,2020
4984,2020-01-21,shot and Tasered,meat cleaver,22.0,M,Black,Denton,TX,True,attack,Not fleeing,False,2020
4985,2020-01-21,shot and Tasered,knife,60.0,M,Asian,Lacey,WA,False,attack,Not fleeing,False,2020
4986,2020-01-22,shot,knife,40.0,M,White,Arvada,CO,False,other,Not fleeing,False,2020
4988,2020-01-22,shot,undetermined,34.0,M,White,Moore,OK,False,other,Car,False,2020
4989,2020-01-23,shot,gun,22.0,M,Black,Savannah,GA,False,other,Foot,False,2020
4993,2020-01-23,shot,vehicle,32.0,M,Black,Atlanta,GA,False,attack,Car,False,2020
4994,2020-01-23,shot,vehicle,32.0,M,Black,Bloomingdale,NJ,False,attack,Car,False,2020
4995,2020-01-24,shot,gun,27.0,M,White,San Angelo,TX,False,attack,Other,False,2020
4996,2020-01-24,shot,gun,31.0,M,Hispanic,Oak Park,CA,False,attack,Foot,True,2020
4997,2020-01-24,shot,gun,35.0,F,White,Coden,AL,True,attack,Not fleeing,False,2020
4998,2020-01-25,shot,gun,19.0,M,Black,Aurora,CO,False,other,Car,False,2020
4999,2020-01-25,shot,gun,34.0,M,Black,Columbus,OH,False,other,Foot,False,2020
5001,2020-01-27,shot,unarmed,43.0,M,Black,Temple Hills,MD,False,attack,Not fleeing,False,2020
5003,2020-01-27,shot,gun,43.0,M,White,Lexington Park,MD,True,attack,Not fleeing,False,2020
5004,2020-01-28,shot,knife,27.0,M,White,Scottsdale,AZ,True,attack,Not fleeing,False,2020
5005,2020-01-28,shot,gun,39.0,M,Hispanic,Tuscson,AZ,False,attack,Not fleeing,False,2020
5006,2020-01-28,shot,vehicle,37.0,M,White,Shelby Gap,KY,False,attack,Not fleeing,False,2020
5007,2020-01-29,shot,unarmed,20.0,M,Black,Graham,NC,False,attack,Foot,False,2020
5008,2020-01-29,shot,gun,34.0,M,White,Deposit,NY,True,attack,Not fleeing,False,2020
5009,2020-01-29,shot,gun,32.0,M,White,Kasilof,AK,False,attack,Foot,False,2020
5010,2020-01-30,shot,gun,41.0,M,White,Hockingport,OH,False,attack,Not fleeing,False,2020
5011,2020-01-30,shot,gun,15.0,M,Black,Columbus,OH,False,attack,Not fleeing,False,2020
5012,2020-01-30,shot,toy weapon,52.0,M,Black,Raleigh,NC,True,attack,Foot,True,2020
5013,2020-01-30,shot,gun,29.0,M,Black,Kansas City,MO,False,attack,Foot,False,2020
5014,2020-02-01,shot,vehicle,53.0,M,Black,Gulfport,MS,False,other,Not fleeing,False,2020
5015,2020-02-01,shot,gun,24.0,M,White,Spring Hill,FL,False,attack,Not fleeing,False,2020
5016,2020-02-01,shot,gun,41.0,M,Black,Fort Myers,FL,False,attack,Not fleeing,False,2020
5017,2020-02-02,shot,gun,17.0,M,Black,Wauwatosa,WI,False,attack,Foot,False,2020
5018,2020-02-02,shot,vehicle and gun,44.0,M,White,Minot,ME,True,attack,Foot,False,2020
5020,2020-02-03,shot,gun,56.0,M,Black,Millcreek,UT,False,other,Not fleeing,False,2020
5021,2020-02-04,shot,meat cleaver,23.0,M,Black,Denton,TX,True,other,Not fleeing,True,2020
5022,2020-02-04,shot,gun,32.0,M,White,Allen,OK,False,attack,Foot,False,2020
5023,2020-02-04,shot,machete,26.0,M,Black,Home Garden,CA,True,attack,Not fleeing,False,2020
5024,2020-02-04,shot,knife,41.0,M,White,Ono,CA,True,other,Car,False,2020
5025,2020-02-05,shot,knife,56.0,M,White,Washoe,NV,False,other,Not fleeing,False,2020
5026,2020-02-05,shot,vehicle,33.0,M,Hispanic,Topeka,KS,False,attack,Car,False,2020
5027,2020-02-06,shot,gun,37.0,M,White,Port Charlotte,FL,False,attack,Car,False,2020
5029,2020-02-07,shot,knife,38.0,M,White,Sapulpa,OK,True,other,Not fleeing,False,2020
5031,2020-02-08,shot,gun,67.0,M,White,Vestavia Hills,AL,False,attack,Not fleeing,False,2020
5033,2020-02-09,shot,gun,45.0,M,White,Kennewick,WA,False,attack,Foot,False,2020
5035,2020-02-09,shot,knife,48.0,M,White,Saginaw,MI,False,attack,Not fleeing,False,2020
5036,2020-02-09,shot,gun,31.0,M,Black,Chicago,IL,False,attack,Foot,False,2020
5037,2020-02-09,shot,gun,47.0,M,White,Byron,GA,False,attack,Not fleeing,False,2020
5038,2020-02-10,shot,gun,40.0,M,Black,Forrest City,AR,False,attack,Not fleeing,False,2020
5039,2020-02-10,shot,gun,40.0,M,White,Lafayette,LA,False,other,Not fleeing,False,2020
5040,2020-02-10,shot,gun,34.0,M,White,Albertville,AL,False,attack,Other,True,2020
5041,2020-02-12,shot,gun,51.0,M,Native,Virginia Beach,VA,False,attack,Not fleeing,False,2020
5042,2020-02-12,shot,gun,33.0,M,White,Baltimore,MD,False,attack,Not fleeing,False,2020
5043,2020-02-13,shot,pair of scissors,25.0,M,Native,Dickinson,ND,False,attack,Not fleeing,False,2020
5045,2020-02-13,shot,gun,41.0,M,White,Salt Lake City,UT,False,other,Foot,False,2020
5046,2020-02-13,shot,gun,19.0,M,Hispanic,Amarillo,TX,False,attack,Not fleeing,False,2020
5047,2020-02-13,shot,gun,37.0,M,Hispanic,Sparks,NV,False,other,Not fleeing,False,2020
5048,2020-02-14,shot,gun,21.0,M,Hispanic,Silverton,OR,False,other,Not fleeing,True,2020
5049,2020-02-14,shot,gun,63.0,M,White,Commerce City,CO,True,other,Car,False,2020
5051,2020-02-14,shot,gun,58.0,M,White,Polkton,NC,False,attack,Car,False,2020
5052,2020-02-15,shot,gun,16.0,M,Asian,Anchorage,AK,False,attack,Not fleeing,False,2020
5053,2020-02-16,shot,vehicle,31.0,M,White,Newbury,MA,False,attack,Car,False,2020
5054,2020-02-16,shot,gun,33.0,M,Black,Long Beach,CA,False,attack,Foot,False,2020
5055,2020-02-16,shot,gun,40.0,M,Hispanic,Poinciana,FL,False,attack,Car,False,2020
5056,2020-02-16,shot,gun,34.0,M,White,Harrison County,IN,False,attack,Car,False,2020
5057,2020-02-17,shot,gun,29.0,M,White,Greeneville,TN,False,attack,Not fleeing,False,2020
5058,2020-02-17,shot,gun,27.0,M,Native,Pinetop,AZ,False,attack,Not fleeing,False,2020
5059,2020-02-18,shot,gun,23.0,M,Black,Orlando,FL,False,other,Foot,False,2020
5060,2020-02-19,shot,gun,38.0,M,Hispanic,Red Bluff,CA,False,attack,Not fleeing,False,2020
5061,2020-02-20,shot,gun,17.0,M,Black,Columbus,OH,False,attack,Not fleeing,False,2020
5062,2020-02-20,shot,gun,75.0,M,White,DeKalb County,GA,False,other,Not fleeing,False,2020
5064,2020-02-21,shot,sharp object,40.0,M,Hispanic,Arvada,CO,False,other,Not fleeing,False,2020
5067,2020-02-22,shot,gun,36.0,M,Hispanic,Deming,NM,False,attack,Other,False,2020
5069,2020-02-24,shot,gun,27.0,M,White,Milwaukee,WI,False,other,Foot,False,2020
5070,2020-02-24,shot,gun,28.0,M,White,Arnold,NE,True,other,Not fleeing,False,2020
5071,2020-02-24,shot,unarmed,20.0,M,White,Floresville,TX,True,other,Not fleeing,False,2020
5072,2020-02-25,shot,gun,38.0,M,Black,Tuscumbia,AL,False,attack,Foot,False,2020
5073,2020-02-25,shot,gun,39.0,M,Black,Shreveport,LA,False,attack,Not fleeing,False,2020
5074,2020-02-25,shot,vehicle,19.0,M,Black,New York,NY,False,attack,Car,False,2020
5075,2020-02-25,shot,knife,23.0,M,White,Pocatello,ID,False,other,Car,True,2020
5076,2020-02-25,shot,gun,16.0,M,White,Georgetown,TX,False,attack,Not fleeing,False,2020
5078,2020-02-25,shot,gun,56.0,M,White,Dalzell,SC,False,attack,Not fleeing,False,2020
5080,2020-02-26,shot,vehicle,30.0,M,Black,Bradenton,FL,False,attack,Car,False,2020
5081,2020-02-26,shot,gun,30.0,M,Hispanic,Greeley,CO,False,other,Not fleeing,False,2020
5082,2020-02-26,shot,gun,30.0,M,White,Tahlequah,OK,False,attack,Car,False,2020
5085,2020-02-27,shot,gun,36.0,M,White,Lakeville,MN,True,attack,Not fleeing,False,2020
5088,2020-02-28,shot,gun,22.0,M,Hispanic,Moses Lake,WA,False,attack,Other,False,2020
5091,2020-02-29,shot,knife,45.0,M,White,Henderson,NV,True,other,Not fleeing,True,2020
5092,2020-03-01,shot,gun,30.0,M,White,Pueblo,CO,False,attack,Car,False,2020
5093,2020-03-01,shot,gun,30.0,M,Hispanic,Santa Clarita,CA,False,other,Not fleeing,False,2020
5097,2020-03-02,shot,toy weapon,34.0,M,White,Keithville,LA,True,attack,Not fleeing,False,2020
5098,2020-03-02,shot,BB gun,73.0,M,White,Sherman,TX,False,attack,Car,False,2020
5099,2020-03-03,shot,knife,49.0,M,Hispanic,Miami-Dade,FL,False,other,Not fleeing,False,2020
5104,2020-03-05,shot,knife,31.0,M,Other,Henrico,VA,False,attack,Not fleeing,False,2020
5105,2020-03-05,shot,gun,25.0,M,Black,Pittsburgh,PA,False,attack,Not fleeing,False,2020
5107,2020-03-06,shot,gun,24.0,M,Black,Fairfield,OH,False,other,Not fleeing,False,2020
5108,2020-03-06,shot,unarmed,27.0,M,Black,Fort Lauderdale,FL,False,attack,Foot,False,2020
5110,2020-03-06,shot,unarmed,32.0,M,White,Edison,CA,False,attack,Not fleeing,False,2020
5112,2020-03-07,shot,vehicle,43.0,M,White,Harrison Township,OH,False,attack,Car,False,2020
5114,2020-03-08,shot,gun,84.0,M,White,Apache Junction,AZ,False,attack,Not fleeing,False,2020
5115,2020-03-08,shot,knife,29.0,F,Hispanic,Torrance,CA,False,other,Not fleeing,False,2020
5116,2020-03-08,shot,unarmed,31.0,M,White,Humble,TX,False,other,Foot,False,2020
5117,2020-03-08,shot,gun,57.0,M,White,Backus,MN,False,other,Not fleeing,False,2020
5118,2020-03-08,shot,unarmed,37.0,M,White,Wasilla,AK,False,attack,Not fleeing,False,2020
5119,2020-03-09,shot,gun,29.0,F,White,Dinuba,CA,True,attack,Not fleeing,False,2020
5122,2020-03-11,shot,gun,38.0,M,White,Elkton,FL,False,attack,Car,False,2020
5124,2020-03-12,shot,gun,21.0,M,White,Potomac,MD,False,attack,Not fleeing,True,2020
5125,2020-03-12,shot,unarmed,47.0,M,Black,Kansas City,MO,False,undetermined,Foot,False,2020
5126,2020-03-13,shot,unarmed,26.0,F,Black,Louisville,KY,False,other,Not fleeing,False,2020
5129,2020-03-13,shot,toy weapon,41.0,M,Hispanic,Chandler,AZ,False,attack,Not fleeing,False,2020
5133,2020-03-14,shot,gun,31.0,M,Hispanic,Taos,NM,False,attack,Car,False,2020
5134,2020-03-14,shot,gun,30.0,M,White,Louisville,KY,False,attack,Foot,True,2020
5135,2020-03-14,shot,tire iron,32.0,M,White,Springfield,OR,False,attack,Not fleeing,False,2020
5137,2020-03-14,shot,gun,20.0,M,White,Pueblo,CO,False,attack,Foot,False,2020
5139,2020-03-15,shot,knife,25.0,F,Hispanic,Long Beach,CA,False,attack,Not fleeing,False,2020
5142,2020-03-16,shot,gun,35.0,M,Black,Webster City,IA,False,attack,Not fleeing,False,2020
5143,2020-03-16,shot,machete,58.0,M,Hispanic,San Antonio,TX,False,other,Not fleeing,False,2020
5147,2020-03-16,shot,vehicle,42.0,F,White,Myerstown,PA,False,attack,Car,False,2020
5148,2020-03-17,shot,gun,39.0,M,Black,Atlanta,GA,True,attack,Foot,False,2020
5150,2020-03-18,shot,gun,51.0,M,White,Orchard Mesa,CO,False,other,Foot,False,2020
5151,2020-03-18,shot and Tasered,knife,28.0,M,Black,Abilene,TX,False,attack,Foot,False,2020
5153,2020-03-19,shot and Tasered,knife,47.0,M,White,Port Jervis,NY,True,other,Not fleeing,False,2020
5157,2020-03-20,shot,gun,23.0,M,Black,Virginia Beach,VA,False,attack,Not fleeing,False,2020
5160,2020-03-22,shot,toy weapon,55.0,M,Black,Sacramento,CA,False,attack,Not fleeing,True,2020
5161,2020-03-23,shot,pick-axe,46.0,M,Hispanic,San Antonio,TX,False,attack,Not fleeing,False,2020
5162,2020-03-23,shot,gun,50.0,M,White,Mojave,CA,False,attack,Not fleeing,False,2020
5163,2020-03-24,shot,gun,34.0,M,White,Schenectady,NY,True,attack,Not fleeing,False,2020
5164,2020-03-24,shot,vehicle,32.0,F,White,Shelton,WA,False,attack,Car,False,2020
5165,2020-03-24,shot,gun,45.0,M,White,WInston Salem,NC,False,attack,Car,False,2020
5166,2020-03-24,shot,gun,31.0,M,Hispanic,El Paso,TX,False,attack,Car,False,2020
5167,2020-03-25,shot,gun,19.0,M,White,Pahrump,NV,False,attack,Not fleeing,True,2020
5169,2020-03-26,shot,gun,55.0,F,White,Ormond Beach,FL,False,attack,Not fleeing,False,2020
5170,2020-03-26,shot,unarmed,32.0,M,White,Linwood,NC,False,other,Car,False,2020
5178,2020-03-30,shot,gun,38.0,M,Black,Baltimore,MD,False,attack,Not fleeing,True,2020
